t ECG
0.2304714947538914 -0.0002489509422446021
0.23437779127514377 -0.0002785534447241932
0.23828408779639618 -0.0003080033569848173
0.24219038431764858 -0.0003151750972762646
0.24609668083890096 -0.00029030289158464947
0.25000297736015337 -0.0002674143587396048
0.2539092738814058 -0.0002840466926070039
0.2578155704026582 -0.00030785076676585033
0.26172186692391053 -0.0003202105745021744
0.26562816344516293 -0.00029747463187609674
0.26953445996641534 -0.0002657358663309682
0.27344075648766775 -0.0002841992828259709
0.27734705300892015 -0.00031319142442969407
0.28125334953017256 -0.0003241779201953155
0.2851596460514249 -0.00030937666895552
0.2890659425726773 -0.0002803845273517968
0.2929722390939297 -0.0002907606622415503
0.2968785356151821 -0.0003156328679331655
0.30078483213643453 -0.00032509346150911726
0.30469112865768694 -0.00031029221026932175
0.3085974251789393 -0.00027946898603799496
0.3125037217001917 -0.00028801403830014497
0.3164100182214441 -0.0003151750972762646
0.3203163147426965 -0.00032951857785915923
0.3242226112639489 -0.00031654840924696725
0.3281289077852013 -0.0002768749523155566
0.33203520430645367 -0.00028267338063630123
0.3359415008277061 -0.0003160906385900664
0.3398477973489585 -0.00032814526588845655
0.3437540938702109 -0.0003151750972762646
0.3476603903914633 -0.0002768749523155566
0.3515666869127157 -0.0002771801327534905
0.35547298343396805 -0.00031029221026932175
0.35937927995522045 -0.00032875562676432443
0.36328557647647286 -0.0003253986419470512
0.36719187299772527 -0.00028770885786221103
0.37109816951897767 -0.00027870603494316017
0.3750044660402301 -0.0003075455863279164
0.37891076256148243 -0.00032310978866254675
0.38281705908273483 -0.00032188906691081105
0.38672335560398724 -0.0002881666285191119
0.39062965212523965 -0.0002747386892500191
0.39453594864649205 -0.00030693522545204857
0.3984422451677444 -0.0003292133974212253
0.4023485416889968 -0.00033455405508506903
0.4062548382102492 -0.00030418860151064316
0.4101611347315016 -0.0002764171816586557
0.414067431252754 -0.00029610131990539406
0.41797372777400643 -0.0003147173266193637
0.4218800242952588 -0.000322194247348745
0.4257863208165112 -0.0003022049286640726
0.4296926173377636 -0.0002759594110017548
0.433598913859016 -0.0002957961394674601
0.4375052103802684 -0.0003217364766918441
0.4414115069015208 -0.0003292133974212253
0.44531780342277316 -0.0003084611276417182
0.44922409994402557 -0.0002822156099794003
0.453130396465278 -0.00029991607537956815
0.4570366929865304 -0.0003209735255970093
0.4609429895077828 -0.0003290608072022583
0.4648492860290352 -0.0003116655222400244
0.46875558255028754 -0.0002780956740672923
0.47266187907153995 -0.00029793240253299765
0.47656817559279235 -0.00032860303654535746
0.48047447211404476 -0.0003325703822384985
0.48438076863529717 -0.00031334401464866104
0.48828706515654957 -0.0002785534447241932
0.4921933616778019 -0.0002899977111467155
0.4960996581990543 -0.0003217364766918441
0.5000059547203067 -0.0003353170061799038
0.5039122512415591 -0.00032112611581597625
0.5078185477628115 -0.00027962157625696193
0.511724844284064 -0.00028130006866559855
0.5156311408053164 -0.00031105516136415654
0.5195374373265688 -0.00033119707026779585
0.5234437338478211 -0.00032875562676432443
0.5273500303690735 -0.00028709849698634315
0.5312563268903259 -0.0002809948882276646
0.5351626234115783 -0.00031364919508659493
0.5390689199328307 -0.00033577477683680474
0.5429752164540831 -0.0003376058594644084
0.5468815129753355 -0.00029610131990539406
0.5507878094965879 -0.0002718394750896467
0.5546941060178403 -0.00028755626764324406
0.5586004025390927 -0.00029121843289845123
0.5625066990603451 -0.0002719920653086137
0.5664129955815975 -0.00022957198443579767
0.5703192921028498 -0.00020653086137178606
0.5742255886241022 -0.00021614404516670483
0.5781318851453546 -0.00022148470283054854
0.582038181666607 -0.00020531013962005036
0.5859444781878594 -0.00016075379568169682
0.5898507747091118 -0.0001424429694056611
0.5937570712303643 -0.00016578927290760662
0.5976633677516167 -0.00020119020370794232
0.6015696642728691 -0.0002349126420996414
0.6054759607941215 -0.0002101930266269932
0.6093822573153739 -0.0001833371480888075
0.6132885538366263 -0.00021782253757534142
0.6171948503578786 -0.0002458991378652628
0.621101146879131 -0.00027016098268101016
0.6250074434003834 -0.00027016098268101016
0.6289137399216358 -0.0002529182879377432
0.6328200364428882 -0.0002990005340657664
0.6367263329641406 -0.0003488975356679637
0.640632629485393 -0.0003600366216525521
0.6445389260066454 -0.0003479819943541619
0.6484452225278978 -0.00032234683756771196
0.6523515190491502 -0.00033714808880750747
0.6562578155704026 -0.0003685816739147021
0.6601641120916549 -0.00038185702296482794
0.6640704086129073 -0.00037132829785610743
0.6679767051341597 -0.00033806363012130924
0.6718830016554121 -0.0003426413366903182
0.6757892981766646 -0.00037376974135957885
0.679695594697917 -0.0003907072556649119
0.6836018912191694 -0.0003830777447165637
0.6875081877404218 -0.000347676813916228
0.6914144842616742 -0.0003420309758144503
0.6953207807829266 -0.0003694972152285039
0.699227077304179 -0.00038185702296482794
0.7031333738254314 -0.000373311970702678
0.7070396703466837 -0.0003412680247196155
0.7109459668679361 -0.000330434119172961
0.7148522633891885 -0.0003569848172732128
0.7187585599104409 -0.00037178606851300834
0.7226648564316933 -0.0003881132219424735
0.7265711529529457 -0.0003862821393148699
0.7304774494741981 -0.0003611047531853208
0.7343837459954505 -0.0003569848172732128
0.7382900425167029 -0.00029793240253299765
0.7421963390379553 -0.0001723506523231861
0.7461026355592077 2.1438925764858474e-05
0.7500089320804602 0.0003662928206301976
0.7539152286017125 0.0008077363241016251
0.7578215251229649 0.0012484168764782177
0.7617278216442173 0.0015946440833142597
0.7656341181654697 0.0018484016174563213
0.7695404146867221 0.002019760433356222
0.7734467112079745 0.0018964675364309147
0.7773530077292269 0.0013927672236209658
0.7812593042504793 0.0006314946211947814
0.7851656007717317 -6.050202182040131e-05
0.7890718972929841 -0.0003354695963988708
0.7929781938142365 -0.000373159380483711
0.7968844903354888 -0.0004041351949340047
0.8007907868567412 -0.0003795681696803235
0.8046970833779936 -0.000326314183260853
0.808603379899246 -0.00027870603494316017
0.8125096764204984 -0.00024254215304798962
0.8164159729417508 -0.00021217669947356374
0.8203222694630032 -0.00018898298619058517
0.8242285659842556 -0.00017006179903868163
0.828134862505508 -0.0001364919508659495
0.8320411590267605 -0.00013954375524528878
0.8359474555480129 -0.00016533150225070574
0.8398537520692653 -0.00017616540779736022
0.8437600485905176 -0.00016487373159380483
0.84766634511177 -0.00012733653772793163
0.8515726416330224 -0.00012443732356755933
0.8554789381542748 -0.00014305333028152896
0.8593852346755272 -0.00014854657816433967
0.8632915311967796 -0.00013832303349355307
0.867197827718032 -9.452964065003433e-05
0.8711041242392844 -8.735790035858701e-05
0.8750104207605368 -0.00011268787670710307
0.8789167172817892 -0.00011696040283817808
0.8828230138030416 -0.00010307469291218433
0.8867293103242939 -5.897611963073167e-05
0.8906356068455463 -4.5090409704737927e-05
0.8945419033667987 -6.981002517738613e-05
0.8984481998880511 -7.331960021362631e-05
0.9023544964093035 -5.9128709849698634e-05
0.906260792930556 -1.548790722514687e-05
0.9101670894518084 7.705806057831694e-06
0.9140733859730608 -1.7624170290684368e-05
0.9179796824943132 -2.8458075837338827e-05
0.9218859790155656 -1.7624170290684368e-05
0.925792275536818 2.4643320363164722e-05
0.9296985720580704 5.745021744106202e-05
0.9336048685793227 3.959716182192721e-05
0.9375111651005751 2.9221026932173648e-05
0.9414174616218275 3.715571831845579e-05
0.9453237581430799 7.652399481193256e-05
0.9492300546643323 0.0001253528648813611
0.9531363511855847 0.00011924925612268255
0.9570426477068371 0.00010475318532082094
0.9609489442280895 0.0001134508278019379
0.9648552407493419 0.00014885175860227358
0.9687615372705943 0.00019401846341649502
0.9726678337918467 0.00020210574502174412
0.9765741303130991 0.00019981689173723965
0.9804804268343514 0.00020958266575112536
0.9843867233556038 0.00025047684443427177
0.9882930198768562 0.00030907148851758604
0.9921993163981087 0.0003199053940642405
0.9961056129193611 0.0003185320820935378
1.0000119094406135 0.00033562218661783777
1.0039182059618659 0.0003685816739147021
1.0078245024831183 0.000424277103837644
1.0117307990043707 0.00044411383230334934
1.015637095525623 0.000432974746318761
1.0195433920468755 0.00044197756923781186
1.023449688568128 0.0004792095826657512
1.0273559850893803 0.0005304798962386512
1.0312622816106327 0.0005463492790112153
1.0351685781318851 0.0005355153734645609
1.0390748746531375 0.0005368886854352636
1.04298117117439 0.0005625238422217136
1.0468874676956421 0.000612115663385977
1.0507937642168945 0.0006264591439688717
1.054700060738147 0.0005973144121461814
1.0586063572593993 0.0005736629282063019
1.0625126537806517 0.0005678644998855574
1.0664189503019041 0.0005867856870374609
1.0703252468231566 0.0005747310597390707
1.074231543344409 0.0005088120851453421
1.0781378398656614 0.00044289311055161363
1.0820441363869138 0.0003968108644235904
1.0859504329081662 0.0003778896772716869
1.0898567294294186 0.00034111543450064853
1.093763025950671 0.0002570382238498512
1.0976693224719234 0.0001735713740749218
1.1015756189931758 0.00010627908751049057
1.1054819155144282 7.652399481193256e-05
1.1093882120356806 5.378805218585489e-05
1.113294508556933 -1.2130922407873655e-05
1.1172008050781854 -7.92706187533379e-05
1.1211071015994378 -0.0001305409323262379
1.1250133981206902 -0.00014625772487983523
1.1289196946419426 -0.00014595254444190129
1.132825991163195 -0.00018699931334401467
1.1367322876844472 -0.00022835126268406196
1.1406385842056996 -0.0002489509422446021
1.144544880726952 -0.00024086366063935302
1.1484511772482044 -0.00021782253757534142
1.1523574737694569 -0.00024177920195315482
1.1562637702907093 -0.00027504386968795304
1.1601700668119617 -0.0002823682001983673
1.164076363333214 -0.0002632944228274968
1.1679826598544665 -0.00023155565728236822
1.1718889563757189 -0.00024574654764629585
1.1757952528969713 -0.0002761120012207218
1.1797015494182237 -0.00028450446326390476
1.183607845939476 -0.00026970321202410925
1.1875141424607285 -0.0002341496910048066
1.191420438981981 -0.00023735408560311285
1.1953267355032333 -0.0002700083924620432
1.1992330320244857 -0.00028709849698634315
1.2031393285457381 -0.00027763790341039143
1.2070456250669905 -0.00023781185626001373
1.210951921588243 -0.0002277409018081941
1.2148582181094953 -0.0002571908140688182
1.2187645146307478 -0.00027962157625696193
1.2226708111520002 -0.00027382314793621734
1.2265771076732526 -0.0002358281834134432
1.2304834041945047 -0.00022362096589608607
1.2343897007157572 -0.00024803540093080035
1.2382959972370096 -0.0002681773098344396
1.242202293758262 -0.0002718394750896467
1.2461085902795144 -0.00024116884107728697
1.2500148868007668 -0.00022545204852368963
1.2539211833220192 -0.0002507820248722057
1.2578274798432716 -0.00027382314793621734
1.261733776364524 -0.00027946898603799496
1.2656400728857764 -0.0002516975661860075
1.2695463694070288 -0.00023445487144274052
1.2734526659282812 -0.00025566491187914854
1.2773589624495336 -0.00027504386968795304
1.281265258970786 -0.0002814526588845655
1.2851715554920384 -0.00025749599450675207
1.2890778520132908 -0.00024040588998245214
1.2929841485345432 -0.0002637521934843977
1.2968904450557956 -0.00028130006866559855
1.300796741577048 -0.00028633554589150835
1.3047030380983005 -0.0002639047837033646
1.3086093346195529 -0.00023903257801174946
1.3125156311408053 -0.00026207370107576107
1.3164219276620577 -0.0002899977111467155
1.3203282241833099 -0.00029671168078126194
1.3242345207045623 -0.0002687876707103075
1.3281408172258147 -0.00023598077363241017
1.332047113747067 -0.0002553597314412146
1.3359534102683195 -0.00028572518501564047
1.339859706789572 -0.0002990005340657664
1.3437660033108243 -0.00028007934691386284
1.3476722998320767 -0.00024177920195315482
1.351578596353329 -0.00025429159990844586
1.3554848928745815 -0.00028755626764324406
1.359391189395834 -0.0003002212558175021
1.3632974859170863 -0.0002884718089570458
1.3672037824383387 -0.00025444419012741283
1.3711100789595911 -0.00025352864881361106
1.3750163754808435 -0.0002814526588845655
1.378922672002096 -0.00030174715800717174
1.3828289685233484 -0.0002951857785915923
1.3867352650446008 -0.00025764858472571904
1.3906415615658532 -0.00025352864881361106
1.3945478580871056 -0.0002819104295414664
1.398454154608358 -0.0002988479438467994
1.4023604511296104 -0.0002976272220950637
1.4062667476508628 -0.0002652780956740673
1.410173044172115 -0.00025261310749980924
1.4140793406933674 -0.0002768749523155566
1.4179856372146198 -0.0002925917448691539
1.4218919337358722 -0.00029228656443121997
1.4257982302571246 -0.0002637521934843977
1.429704526778377 -0.00024757763027389944
1.4336108232996294 -0.00027382314793621734
1.4375171198208818 -0.00029320210574502174
1.4414234163421342 -0.00029167620355535214
1.4453297128633866 -0.0002605477988860914
1.449236009384639 -0.00023781185626001373
1.4531423059058914 -0.00026466773479819945
1.4570486024271438 -0.0002895399404898146
1.4609548989483963 -0.000292133974212253
1.4648611954696487 -0.000266498817425803
1.468767491990901 -0.00023994811932555126
1.4726737885121535 -0.000262378881513695
1.4765800850334059 -0.00028938735027084764
1.4804863815546583 -0.0002957961394674601
1.4843926780759107 -0.0002700083924620432
1.488298974597163 -0.0002336919203479057
1.4922052711184155 -0.00025352864881361106
1.496111567639668 -0.0002854200045777066
1.5000178641609203 -0.00029625391012436103
1.5039241606821725 -0.000279163805600061
1.507830457203425 -0.00023811703669794764
1.5117367537246773 -0.00024406805523765926
1.5156430502459297 -0.0002742809185931182
1.5195493467671821 -0.00028587777523460744
1.5234556432884345 -0.00027367055771725037
1.527361939809687 -0.00023689631494621194
1.5312682363309393 -0.00023720149538414588
1.5351745328521917 -0.00026283665217059586
1.5390808293734441 -0.0002747386892500191
1.5429871258946966 -0.0002695506218051423
1.546893422415949 -0.00023598077363241017
1.5507997189372014 -0.00023323414969100481
1.5547060154584538 -0.0002619211108567941
1.5586123119797062 -0.00027504386968795304
1.5625186085009586 -0.000266498817425803
1.566424905022211 -0.00023231860837720302
1.5703312015434634 -0.00022499427786678875
1.5742374980647158 -0.0002521553368429084
1.5781437945859682 -0.00027016098268101016
1.5820500911072206 -0.0002686350804913405
1.585956387628473 -0.00023537041275654232
1.5898626841497254 -0.00022407873655298696
1.5937689806709776 -0.00025490196078431374
1.59767527719223 -0.0002718394750896467
1.6015815737134824 -0.000266498817425803
1.6054878702347348 -0.00023399710078583964
1.6093941667559872 -0.00021431296253910124
1.6133004632772396 -0.0002405584802014191
1.617206759798492 -0.00026344701304646374
1.6211130563197444 -0.0002648203250171664
1.6250193528409969 -0.00023506523231860837
1.6289256493622493 -0.0002089723048752575
1.6328319458835017 -0.00023308155947203784
1.636738242404754 -0.0002639047837033646
1.6406445389260065 -0.0002724498359655146
1.6445508354472589 -0.00024681467917906464
1.6484571319685113 -0.00021385519188220033
1.6523634284897637 -0.00022972457465476464
1.656269725011016 -0.00025810635538262
1.6601760215322685 -0.00026909285114824137
1.664082318053521 -0.0002515449759670405
1.6679886145747733 -0.00021782253757534142
1.6718949110960257 -0.0002277409018081941
1.6758012076172781 -0.0002565804531929503
1.6797075041385305 -0.00026924544136720834
1.6836138006597827 -0.0002565804531929503
1.6875200971810351 -0.00022285801480125125
1.6914263937022875 -0.00022697795071335928
1.69533269022354 -0.0002520027466239414
1.6992389867447923 -0.00026344701304646374
1.7031452832660448 -0.00025352864881361106
1.7070515797872972 -0.00021934843976501107
1.7109578763085496 -0.0002225528343633173
1.714864172829802 -0.0002489509422446021
1.7187704693510544 -0.00025764858472571904
1.7226767658723068 -0.00025108720531013965
1.7265830623935592 -0.00021553368429083698
1.7304893589148116 -0.0002098878461890593
1.734395655436064 -0.00023964293888761732
1.7383019519573164 -0.00024757763027389944
1.7422082484785688 -0.0002310978866254673
1.7461145449998212 -0.0001863889524681468
1.7500208415210736 -0.00015907530327306018
1.753927138042326 -0.00017097734035248342
1.7578334345635784 -0.00018135347524223696
1.7617397310848308 -0.0001705195696955825
1.7656460276060832 -0.00012016479743648433
1.7695523241273357 -8.476386663614863e-05
1.7734586206485878 -0.00010078583962767987
1.7773649171698402 -0.00012077515831235218
1.7812712136910926 -0.00011970702677958343
1.785177510212345 -8.87312123292897e-05
1.7890838067335975 -8.827344167238881e-05
1.7929901032548499 -0.00013420309758144502
1.7968963997761023 -0.00015663385976958876
1.8008026962973547 -0.00015999084458686197
1.804708992818607 -0.00013954375524528878
1.8086152893398595 -0.00012199588006408789
1.812521585861112 -0.00015846494239719233
1.8164278823823643 -0.00020485236896314947
1.8203341789036167 -0.00023872739757381552
1.8242404754248691 -0.00024040588998245214
1.8281467719461215 -0.0002225528343633173
1.832053068467374 -0.0002454413672083619
1.8359593649886263 -0.00027565423056382087
1.8398656615098787 -0.00028679331654840926
1.8437719580311311 -0.0002747386892500191
1.8476782545523835 -0.0002477302204928664
1.851584551073636 -0.0002597848477912566
1.8554908475948884 -0.00029121843289845123
1.8593971441161408 -0.0003066300450141146
1.8633034406373932 -0.00029411764705882356
1.8672097371586454 -0.00025963225757228965
1.8711160336798978 -0.0002657358663309682
1.8750223302011502 -0.0002983901731898985
1.8789286267224026 -0.00030693522545204857
1.882834923243655 -0.0002925917448691539
1.8867412197649074 -0.00025490196078431374
1.8906475162861598 -0.00025261310749980924
1.8945538128074122 -0.00028755626764324406
1.8984601093286646 -0.0002956435492484932
1.902366405849917 -0.000283588921950103
1.9062727023711694 -0.0002491035324635691
1.9101789988924218 -0.0002521553368429084
1.9140852954136742 -0.00031288624399176013
1.9179915919349266 -0.00033363851377126726
1.921897888456179 -0.000304646372167544
1.9258041849774314 -0.00020119020370794232
1.9297104814986838 -7.255664911879149e-05
1.9336167780199363 3.410391393911651e-05
1.9375230745411887 0.0002939650568398566
1.941429371062441 0.0007230487525749599
1.9453356675836935 0.0011866178377965973
1.9492419641049459 0.0015690089265278095
1.9531482606261983 0.0018168154421301596
1.9570545571474505 0.0019739833676661327
1.9609608536687029 0.0018973830777447166
1.9648671501899553 0.0015081254291599909
1.9687734467112077 0.0008675516899366751
1.97267974323246 0.00011238269626916915
1.9765860397537125 -0.00032951857785915923
1.980492336274965 -0.00037682154573891814
1.9843986327962173 -0.00031197070267795836
1.9883049293174697 -0.0002346074616617075
1.9922112258387221 -0.00021339742122529945
1.9961175223599745 -0.00021080338750286106
2.000023818881227 -0.00015770199130235753
2.003930115402479 -8.964675364309148e-05
2.0078364119237317 -4.0512703135729004e-05
2.011742708444984 -5.7755397878995964e-05
2.0156490049662366 -9.407186999313344e-05
2.0195553014874887 -9.98702983138781e-05
2.0234615980087414 -8.11017013809415e-05
2.0273678945299936 -4.554818036163882e-05
2.031274191051246 -5.1499198901350423e-05
2.0351804875724984 -7.759212634470131e-05
2.039086784093751 -8.598458838788434e-05
2.042993080615003 -6.767376211184863e-05
2.046899377136256 -2.021820401312276e-05
2.050805673657508 -1.777676050965133e-05
2.0547119701787606 -4.6463721675440604e-05
2.058618266700013 -5.043106736858167e-05
2.0625245632212654 -3.303578240634776e-05
2.0664308597425176 9.842069123369192e-06
2.0703371562637702 2.3422598611429008e-05
2.0742434527850224 6.866559853513392e-07
2.078149749306275 -9.994659342336156e-06
2.0820560458275272 1.2970168612191961e-06
2.08596234234878 4.234378576333257e-05
2.089868638870032 6.202792401007095e-05
2.0937749353912842 4.676890211337453e-05
2.097681231912537 3.822384985122454e-05
2.101587528433789 4.448004882887007e-05
2.1054938249550417 8.354314488441291e-05
2.109400121476294 0.00010826276035706111
2.1133064179975465 9.407186999313344e-05
2.1172127145187987 9.178301670862899e-05
2.1211190110400513 0.00010292210269321736
2.1250253075613035 0.0001393911650263218
2.128931604082556 0.00017036697947661557
2.1328379006038083 0.00015938048371099412
2.136744197125061 0.00015281910429541467
2.140650493646313 0.00016548409246967268
2.1445567901675657 0.0002072938124666209
2.148463086688818 0.00024879835202563515
2.1523693832100705 0.00024208438239108873
2.1562756797313227 0.00023353933012893875
2.1601819762525754 0.00025108720531013965
2.1640882727738275 0.00029701686121919583
2.16799456929508 0.00034859235523002974
2.1719008658163323 0.00035378042267490657
2.175807162337585 0.00034859235523002974
2.179713458858837 0.00036583504997329667
2.1836197553800893 0.00041084916456855114
2.187526051901342 0.00046974898908979935
2.191432348422594 0.00048561837186236365
2.195338644943847 0.0004784466315709163
2.199244941465099 0.0004888227664606699
2.2031512379863516 0.0005281910429541467
2.207057534507604 0.000586480506599527
2.2109638310288564 0.000603112840466926
2.2148701275501086 0.0005931944762340735
2.218776424071361 0.0005976195925841153
2.2226827205926134 0.0006241702906843672
2.226589017113866 0.0006772716868848707
2.230495313635118 0.0006952773327229724
2.234401610156371 0.0006789501792935073
2.238307906677623 0.0006746776531624324
2.2422142031988757 0.0006841382467383841
2.246120499720128 0.000714656290531777
2.2500267962413805 0.000718623636224918
2.2539330927626327 0.0006769665064469368
2.2578393892838853 0.0006368352788586251
2.2617456858051375 0.0006105897611963074
2.26565198232639 0.0006021972991531243
2.2695582788476423 0.0005657282368200198
2.2734645753688945 0.0004872968642710002
2.277370871890147 0.000415884641794461
2.2812771684113993 0.000360341802090486
2.285183464932652 0.0003310444800488289
2.289089761453904 0.00028877698939497976
2.2929960579751567 0.0002037842374303807
2.296902354496409 0.00012825207904173342
2.3008086510176615 7.789730678263524e-05
2.3047149475389137 6.294346532387273e-05
2.3086212440601663 4.448004882887007e-05
2.3125275405814185 -2.021820401312276e-05
2.316433837102671 -7.469291218432899e-05
2.3203401336239233 -0.00010170138094148165
2.324246430145176 -9.788662546730755e-05
2.328152726666428 -8.384832532234683e-05
2.3320590231876808 -0.00011757076371404593
2.335965319708933 -0.00016029602502479594
2.3398716162301856 -0.00017708094911116198
2.3437779127514378 -0.0001595330739299611
2.3476842092726904 -0.0001274891279468986
2.3515905057939426 -0.00014091706721599146
2.355496802315195 -0.00017326619363698786
2.3594030988364474 -0.00018699931334401467
2.3633093953577 -0.0001692988479438468
2.367215691878952 -0.00013405050736247807
2.3711219884002044 -0.00014229037918669414
2.375028284921457 -0.0001689936675059129
2.378934581442709 -0.00018013275349050125
2.382840877963962 -0.000168535896849012
2.386747174485214 -0.00013405050736247807
2.3906534710064666 -0.00013496604867627984
2.394559767527719 -0.0001612115663385977
2.3984660640489714 -0.00017372396429388875
2.4023723605702236 -0.00016533150225070574
2.4062786570914763 -0.00013206683451590754
2.4101849536127284 -0.00012977798123140307
2.414091250133981 -0.00015678644998855573
2.4179975466552333 -0.0001697566186007477
2.421903843176486 -0.00016487373159380483
2.425810139697738 -0.00013496604867627984
2.4297164362189907 -0.00012977798123140307
2.433622732740243 -0.00015999084458686197
2.4375290292614955 -0.00017616540779736022
2.4414353257827477 -0.00017112993057145036
2.4453416223040003 -0.00013588158999008163
2.4492479188252525 -0.00012062256809338521
2.453154215346505 -0.0001526665140764477
2.4570605118677573 -0.00017509727626459142
2.4609668083890095 -0.0001743343251697566
2.464873104910262 -0.0001441214618142977
2.4687794014315143 -0.00012397955291065842
2.472685697952767 -0.00015205615320057982
2.476591994474019 -0.00017860685130083163
2.4804982909952717 -0.00018501564049744413
2.484404587516524 -0.0001612115663385977
2.4883108840377766 -0.00013633936064698252
2.4922171805590287 -0.0001581597619592584
2.4961234770802814 -0.00018699931334401467
2.5000297736015336 -0.00019890135042343785
2.503936070122786 -0.0001783016708628977
2.5078423666440384 -0.00014732585641260396
2.511748663165291 -0.00016426337071793698
2.515654959686543 -0.00019188220035095752
2.519561256207796 -0.00020302128633554588
2.523467552729048 -0.00018867780575265126
2.5273738492503006 -0.00016044861524376288
2.531280145771553 -0.0001718928816662852
2.5351864422928054 -0.0001949340047302968
2.5390927388140576 -0.00020653086137178606
2.5429990353353102 -0.00019539177538719767
2.5469053318565624 -0.00016350041962310215
2.5508116283778146 -0.0001743343251697566
2.5547179248990672 -0.0002034790569924468
2.5586242214203194 -0.00021568627450980395
2.562530517941572 -0.00020561532005798427
2.5664368144628242 -0.0001697566186007477
2.570343110984077 -0.00017250324254215304
2.574249407505329 -0.00020210574502174412
2.5781557040265817 -0.00021431296253910124
2.582062000547834 -0.00020500495918211641
2.5859682970690865 -0.00017158770122835127
2.5898745935903387 -0.00017280842298008698
2.5937808901115913 -0.00020439459830624856
2.5976871866328435 -0.00021934843976501107
2.601593483154096 -0.00021385519188220033
2.6054997796753483 -0.0001766231784542611
2.609406076196601 -0.00016655222400244145
2.613312372717853 -0.00019798580910963606
2.6172186692391057 -0.0002170595864805066
2.621124965760358 -0.00021599145494773786
2.6250312622816105 -0.00018135347524223696
2.6289375588028627 -0.00016075379568169682
2.6328438553241154 -0.00018699931334401467
2.6367501518453675 -0.00021263447013046463
2.6406564483666197 -0.00021980621042191195
2.6445627448878724 -0.00018989852750438696
2.6484690414091245 -0.00016243228809033341
2.652375337930377 -0.0001842526894026093
2.6562816344516293 -0.00020973525597009233
2.660187930972882 -0.0002175173571374075
2.664094227494134 -0.00019462882429236288
2.668000524015387 -0.0001680781261921111
2.671906820536639 -0.000185626001373312
2.6758131170578916 -0.0002098878461890593
2.679719413579144 -0.00021690699626153966
2.6836257101003964 -0.0001966124971389334
2.6875320066216486 -0.0001689936675059129
2.6914383031429012 -0.00018410009918364234
2.6953445996641534 -0.00020927748531319144
2.699250896185406 -0.00021553368429083698
2.703157192706658 -0.00019462882429236288
2.707063489227911 -0.0001633478294041352
2.710969785749163 -0.0001718928816662852
2.7148760822704157 -0.00019676508735790035
2.718782378791668 -0.00020836194399938965
2.7226886753129205 -0.0001923399710078584
2.7265949718341727 -0.00016044861524376288
2.730501268355425 -0.00017204547188525216
2.7344075648766775 -0.00020180056458381018
2.7383138613979296 -0.0002140077821011673
2.7422201579191823 -0.00020210574502174412
2.7461264544404345 -0.00016472114137483789
2.750032750961687 -0.00016609445334554054
2.7539390474829393 -0.00019996948195620662
2.757845344004192 -0.0002179751277943084
2.761751640525444 -0.0002098878461890593
2.7656579370466967 -0.00017250324254215304
2.769564233567949 -0.00016533150225070574
2.7734705300892015 -0.0001944762340733959
