t Thor
0.2851596460514249 1.6543316843933523e-05
0.2890659425726773 1.6543373488000795e-05
0.2929722390939297 1.656159156570316e-05
0.2968785356151821 1.660216008188813e-05
0.30078483213643453 1.666772916520217e-05
0.30469112865768694 1.6759171284059093e-05
0.3085974251789393 1.687547798125098e-05
0.3125037217001917 1.70138094148165e-05
0.3164100182214441 1.7169699296883893e-05
0.3203163147426965 1.733740207610535e-05
0.3242226112639489 1.7510354247809767e-05
0.3281289077852013 1.7681709299061443e-05
0.33203520430645367 1.7844897533619164e-05
0.3359415008277061 1.7994158930918184e-05
0.3398477973489585 1.8124999711809132e-05
0.3437540938702109 1.823453116655221e-05
0.3476603903914633 1.832166164307916e-05
0.3515666869127157 1.8387127943852746e-05
0.35547298343396805 1.8433368922639075e-05
0.35937927995522045 1.8464259862472328e-05
0.36328557647647286 1.848473942660983e-05
0.36719187299772527 1.850037013137286e-05
0.37109816951897767 1.851687745710571e-05
0.3750044660402301 1.853971160448608e-05
0.37891076256148243 1.857366990558597e-05
0.38281705908273483 1.862260800767e-05
0.38672335560398724 1.8689255618602725e-05
0.39062965212523965 1.8775139545402952e-05
0.39453594864649205 1.888060469722498e-05
0.3984422451677444 1.90049141666991e-05
0.4023485416889968 1.914640353538062e-05
0.4062548382102492 1.9302662699320813e-05
0.4101611347315016 1.9470720695596065e-05
0.414067431252754 1.9647214564918848e-05
0.41797372777400643 1.9828531077380007e-05
0.4218800242952588 2.0010918759043823e-05
0.4257863208165112 2.0190575599059957e-05
0.4296926173377636 2.0363723759335695e-05
0.433598913859016 2.0526685576982767e-05
0.4375052103802684 2.067597467002369e-05
0.4414115069015208 2.0808412125851523e-05
0.44531780342277316 2.0921271220516754e-05
0.44922409994402557 2.101244599108235e-05
0.453130396465278 2.1080630656656436e-05
0.4570366929865304 2.112548982580999e-05
0.4609429895077828 2.114779495935553e-05
0.4648492860290352 2.1149501643733945e-05
0.46875558255028754 2.1133745326924553e-05
0.47266187907153995 2.1104740137733226e-05
0.47656817559279235 2.1067575521367373e-05
0.48047447211404476 2.102791744783154e-05
0.48438076863529717 2.0991633313912485e-05
0.48828706515654957 2.0964370668952117e-05
0.4921933616778019 2.0951127966172076e-05
0.4960996581990543 2.095585942976219e-05
0.5000059547203067 2.0981155107957543e-05
0.5039122512415591 2.102803116123194e-05
0.5078185477628115 2.1095854979508138e-05
0.511724844284064 2.1182415996180582e-05
0.5156311408053164 2.1284137683730775e-05
0.5195374373265688 2.1396411032211197e-05
0.5234437338478211 2.1514016684067052e-05
0.5273500303690735 2.163159343862115e-05
0.5312563268903259 2.1744106202792228e-05
0.5351626234115783 2.184726719948571e-05
0.5390689199328307 2.193787022236904e-05
0.5429752164540831 2.2014008159188826e-05
0.5468815129753355 2.207515755977058e-05
0.5507878094965879 2.2122128994049575e-05
0.5546941060178403 2.2156896481620298e-05
0.5586004025390927 2.2182331628868916e-05
0.5625066990603451 2.2201876859693297e-05
0.5664129955815975 2.2219196351731015e-05
0.5703192921028498 2.2237842683625903e-05
0.5742255886241022 2.2260972086150626e-05
0.5781318851453546 2.2291132468522477e-05
0.582038181666607 2.2330137391685974e-05
0.5859444781878594 2.2379027452968417e-05
0.5898507747091118 2.2438109720152266e-05
0.5937570712303643 2.2507057297627163e-05
0.5976633677516167 2.2585045830311735e-05
0.6015696642728691 2.2670902252010393e-05
0.6054759607941215 2.27632433047194e-05
0.6093822573153739 2.2860586705635844e-05
0.6132885538366263 2.2961425304630648e-05
0.6171948503578786 2.3064262877019596e-05
0.621101146879131 2.31676179846514e-05
0.6250074434003834 2.3270008392462034e-05
0.6289137399216358 2.3369931934112077e-05
0.6328200364428882 2.3465860000465203e-05
0.6367263329641406 2.3556256997443996e-05
0.640632629485393 2.3639633690558718e-05
0.6445389260066454 2.3714635231676898e-05
0.6484452225278978 2.3780157022554518e-05
0.6523515190491502 2.3835474668318314e-05
0.6562578155704026 2.388036926832992e-05
0.6601641120916549 2.391522706144409e-05
0.6640704086129073 2.394109345921331e-05
0.6679767051341597 2.3959665755072767e-05
0.6718830016554121 2.3973215797410874e-05
0.6757892981766646 2.3984442750332402e-05
0.679695594697917 2.3996265538316665e-05
0.6836018912191694 2.401157335829353e-05
0.6875081877404218 2.4032959487296828e-05
0.6914144842616742 2.406246749948596e-05
0.6953207807829266 2.4101379301992916e-05
0.699227077304179 2.415007094985178e-05
0.7031333738254314 2.4207955352417256e-05
0.7070396703466837 2.4273521540774637e-05
0.7109459668679361 2.4344469282605007e-05
0.7148522633891885 2.4417926860606376e-05
0.7187585599104409 2.449073014419769e-05
0.7226648564316933 2.4559733890930984e-05
0.7265711529529457 2.4622122403100512e-05
0.7304774494741981 2.4675686692658316e-05
0.7343837459954505 2.4719039142319718e-05
0.7382900425167029 2.475174378445586e-05
0.7421963390379553 2.477434984045793e-05
0.7461026355592077 2.478832688192332e-05
0.7500089320804602 2.4795910582131635e-05
0.7539152286017125 2.4799877264178195e-05
0.7578215251229649 2.480327227405909e-05
0.7617278216442173 2.480912090430712e-05
0.7656341181654697 2.4820150874758243e-05
0.7695404146867221 2.4838552388244936e-05
0.7734467112079745 2.4865796068106373e-05
0.7773530077292269 2.490252151130054e-05
0.7812593042504793 2.4948500801098608e-05
0.7851656007717317 2.5002673201795262e-05
0.7890718972929841 2.5063240383909356e-05
0.7929781938142365 2.5127806651348153e-05
0.7968844903354888 2.5193546193891667e-05
0.8007907868567412 2.5257379443562927e-05
0.8046970833779936 2.5316142899891623e-05
0.808603379899246 2.5366740746560892e-05
0.8125096764204984 2.540627145799952e-05
0.8164159729417508 2.5432127562888156e-05
0.8203222694630032 2.544207101565966e-05
0.8242285659842556 2.5434289610863016e-05
0.828134862505508 2.5407441186403494e-05
0.8320411590267605 2.5360691916084372e-05
0.8359474555480129 2.5293752994582045e-05
0.8398537520692653 2.5206916921602273e-05
0.8437600485905176 2.5101091020065683e-05
0.84766634511177 2.4977822470505955e-05
0.8515726416330224 2.483930666831047e-05
0.8554789381542748 2.46883696324413e-05
0.8593852346755272 2.4528415817952786e-05
0.8632915311967796 2.436333505133613e-05
0.867197827718032 2.4197366188189545e-05
0.8711041242392844 2.4034920018077235e-05
0.8750104207605368 2.3880369268329885e-05
0.8789167172817892 2.3737818558556762e-05
0.8828230138030416 2.36108711184981e-05
0.8867293103242939 2.3502411406023855e-05
0.8906356068455463 2.3414423049639885e-05
0.8945419033667987 2.3347859644205123e-05
0.8984481998880511 2.3302581978274578e-05
0.9023544964093035 2.3277369655576115e-05
0.906260792930556 2.3270008392462058e-05
0.9101670894518084 2.32774472648452e-05
0.9140733859730608 2.3296013623383263e-05
0.9179796824943132 2.3321668023427603e-05
0.9218859790155656 2.3350277914874746e-05
0.925792275536818 2.3377887385363463e-05
0.9296985720580704 2.3400961076008744e-05
0.9336048685793227 2.341658335915483e-05
0.9375111651005751 2.342259861142899e-05
0.9414174616218275 2.3417684374231466e-05
0.9453237581430799 2.3401355693445243e-05
0.9492300546643323 2.3373905263356147e-05
0.9531363511855847 2.3336289509733825e-05
0.9570426477068371 2.3289974901030536e-05
0.9609489442280895 2.3236761221564718e-05
0.9648552407493419 2.3178599134008814e-05
0.9687615372705943 2.3117418173495105e-05
0.9726678337918467 2.3054978619147046e-05
0.9765741303130991 2.299275689856492e-05
0.9804804268343514 2.293186980659122e-05
0.9843867233556038 2.287303839756665e-05
0.9882930198768562 2.281658843749017e-05
0.9921993163981087 2.2762481181454334e-05
0.9961056129193611 2.2710366239170323e-05
1.0000119094406135 2.2659647516594154e-05
1.0039182059618659 2.260955362523849e-05
1.0078245024831183 2.2559205542858096e-05
1.0117307990043707 2.2507676393665805e-05
1.015637095525623 2.2454040635418725e-05
1.0195433920468755 2.2397412324974713e-05
1.023449688568128 2.233697414933331e-05
1.0273559850893803 2.2272000297847385e-05
1.0312622816106327 2.2201876859693274e-05
1.0351685781318851 2.2126123223386062e-05
1.0390748746531375 2.204441701289482e-05
1.04298117117439 2.1956623598478795e-05
1.0468874676956421 2.1862829422309763e-05
1.0507937642168945 2.1763376567925274e-05
1.054700060738147 2.1658894464361013e-05
1.0586063572593993 2.1550323596232592e-05
1.0625126537806517 2.1438925764858416e-05
1.0664189503019041 2.132627589516978e-05
1.0703252468231566 2.121423158931007e-05
1.074231543344409 2.11048784726404e-05
1.0781378398656614 2.100045166026339e-05
1.0820441363869138 2.0903236132991496e-05
1.0859504329081662 2.081545116557788e-05
1.0898567294294186 2.0739125920219753e-05
1.093763025950671 2.0675974670023646e-05
1.0976693224719234 2.0627280685584558e-05
1.1015756189931758 2.059379752799945e-05
1.1054819155144282 2.0575675366714378e-05
1.1093882120356806 2.057241809881462e-05
1.113294508556933 2.058287468620032e-05
1.1172008050781854 2.0605265502830323e-05
1.1211071015994378 2.0637241874730527e-05
1.1250133981206902 2.0675974670023663e-05
1.1289196946419426 2.0718265981719286e-05
1.132825991163195 2.076067679949308e-05
1.1367322876844472 2.0799663157151116e-05
1.1406385842056996 2.083171354393518e-05
1.144544880726952 2.0853481265086256e-05
1.1484511772482044 2.0861906743496472e-05
1.1523574737694569 2.085432623943389e-05
1.1562637702907093 2.0828564888990593e-05
1.1601700668119617 2.0783013109882792e-05
1.164076363333214 2.071668613999144e-05
1.1679826598544665 2.062926668749231e-05
1.1718889563757189 2.0521130405979996e-05
1.1757952528969713 2.039335328339304e-05
1.1797015494182237 2.0247699249087087e-05
1.183607845939476 2.008658560889953e-05
1.1875141424607285 1.991302357518878e-05
1.191420438981981 1.9730531397821656e-05
1.1953267355032333 1.954301857980577e-05
1.1992330320244857 1.935464142711407e-05
1.2031393285457381 1.9169632657243273e-05
1.2070456250669905 1.899211076433612e-05
1.210951921588243 1.8825877983320378e-05
1.2148582181094953 1.8674218602714663e-05
1.2187645146307478 1.8539711604486094e-05
1.2226708111520002 1.8424072745231105e-05
1.2265771076732526 1.8328040909110173e-05
1.2304834041945047 1.8251321674526424e-05
1.2343897007157572 1.8192597540698414e-05
1.2382959972370096 1.8149609355410096e-05
1.242202293758262 1.811930756476598e-05
1.2461085902795144 1.809806552594186e-05
1.2500148868007668 1.808194094758529e-05
1.2539211833220192 1.8066966245209542e-05
1.2578274798432716 1.804944486537246e-05
1.261733776364524 1.8026228954034713e-05
1.2656400728857764 1.7994954428561612e-05
1.2695463694070288 1.795421261330821e-05
1.2734526659282812 1.790364289599202e-05
1.2773589624495336 1.784393787583153e-05
1.281265258970786 1.7776760509651315e-05
1.2851715554920384 1.7704580983475767e-05
1.2890778520132908 1.7630448563649524e-05
1.2929841485345432 1.755771969049687e-05
1.2968904450557956 1.7489767404174672e-05
1.300796741577048 1.7429698412929427e-05
1.3047030380983005 1.7380102600979094e-05
1.3086093346195529 1.7342855715270203e-05
1.3125156311408053 1.731898985275041e-05
1.3164219276620577 1.730863891809201e-05
1.3203282241833099 1.7311058314325717e-05
1.3242345207045623 1.7324710689079982e-05
1.3281408172258147 1.7347403441423137e-05
1.332047113747067 1.73764595775722e-05
1.3359534102683195 1.7408901806861595e-05
1.339859706789572 1.744163059975689e-05
1.3437660033108243 1.7471580071717357e-05
1.3476722998320767 1.7495840502116597e-05
1.351578596353329 1.7511742313935478e-05
1.3554848928745815 1.751690256927841e-05
1.359391189395834 1.7509240608441616e-05
1.3632974859170863 1.7486973611879413e-05
1.3672037824383387 1.7448605038136782e-05
1.3711100789595911 1.7392918812200025e-05
1.3750163754808435 1.7318989852750434e-05
1.378922672002096 1.7226217391936332e-05
1.3828289685233484 1.711438218099786e-05
1.3867352650446008 1.6983722893224803e-05
1.3906415615658532 1.6835021706744957e-05
1.3945478580871056 1.6669684998337355e-05
1.398454154608358 1.6489802966410205e-05
1.4023604511296104 1.629817222941498e-05
1.4062667476508628 1.6098268101014714e-05
1.410173044172115 1.589415807654949e-05
1.4140793406933674 1.56903545210917e-05
1.4179856372146198 1.5491611834308533e-05
1.4218919337358722 1.530268055223344e-05
1.4257982302571246 1.5128036987056397e-05
1.429704526778377 1.4971611269253777e-05
1.4336108232996294 1.4836538429231752e-05
1.4375171198208818 1.4724956130312004e-05
1.4414234163421342 1.4637868882498818e-05
1.4453297128633866 1.4575092416166017e-05
1.449236009384639 1.453528406755192e-05
1.4531423059058914 1.4516056430982999e-05
1.4570486024271438 1.45141631758866e-05
1.4609548989483963 1.4525738795191715e-05
1.4648611954696487 1.4546568982438311e-05
1.468767491990901 1.4572365911344993e-05
1.4726737885121535 1.4599023171883805e-05
1.4765800850334059 1.462282840361856e-05
1.4804863815546583 1.4640617322232068e-05
1.4843926780759107 1.464986013860848e-05
1.488298974597163 1.464867941246119e-05
1.4922052711184155 1.4635806182471349e-05
1.496111567639668 1.4610487841258205e-05
1.5000178641609203 1.4572365911345073e-05
1.5039241606821725 1.4521344120893506e-05
1.507830457203425 1.445746678443408e-05
1.5117367537246773 1.4380824605397551e-05
1.5156430502459297 1.4291500081404078e-05
1.5195493467671821 1.4189558399389129e-05
1.5234556432884345 1.407508289381039e-05
1.527361939809687 1.3948247684556852e-05
1.5312682363309393 1.3809414816510261e-05
1.5351745328521917 1.365923972335823e-05
1.5390808293734441 1.3498767522036929e-05
1.5429871258946966 1.3329503612778215e-05
1.546893422415949 1.3153445125873966e-05
1.5507997189372014 1.2973064477668555e-05
1.5547060154584538 1.2791242042827304e-05
1.5586123119797062 1.261115098240284e-05
1.5625186085009586 1.2436102845807516e-05
1.566424905022211 1.2269367034309152e-05
1.5703312015434634 1.2113980083714213e-05
1.5742374980647158 1.1972561722575096e-05
1.5781437945859682 1.18471537592978e-05
1.5820500911072206 1.1739095249548255e-05
1.585956387628473 1.1648943491620854e-05
1.5898626841497254 1.1576445722659753e-05
1.5937689806709776 1.1520561532005813e-05
1.59767527719223 1.1479531538802991e-05
1.6015815737134824 1.1450984277734001e-05
1.6054878702347348 1.1432070831896462e-05
1.6093941667559872 1.1419615699760473e-05
1.6133004632772396 1.1410272653390346e-05
1.617206759798492 1.140067574075851e-05
1.6211130563197444 1.1387577782181092e-05
1.6250193528409969 1.1367971313038767e-05
1.6289256493622493 1.133918952302042e-05
1.6328319458835017 1.1298986973017248e-05
1.636738242404754 1.1245601465162431e-05
1.6406445389260065 1.117779925560156e-05
1.6445508354472589 1.1094905827095926e-05
1.6484571319685113 1.0996823802255117e-05
1.6523634284897637 1.0884038503198766e-05
1.656269725011016 1.0757610437170935e-05
1.6601760215322685 1.0619152912352967e-05
1.664082318053521 1.0470792333486993e-05
1.6679886145747733 1.031510868881629e-05
1.6718949110960257 1.0155054411409725e-05
1.6758012076172781 9.993851156130338e-06
1.6797075041385305 9.834865942714643e-06
1.6836138006597827 9.681470346888066e-06
1.6875200971810351 9.536888685435245e-06
1.6914263937022875 9.404043127087164e-06
1.69533269022354 9.285405079926128e-06
1.6992389867447923 9.182862829141835e-06
1.7031452832660448 9.097615088723e-06
1.7070515797872972 9.03009885850696e-06
1.7109578763085496 8.979957828679765e-06
1.714864172829802 8.946054735151899e-06
1.7187704693510544 8.926527809567424e-06
1.7226767658723068 8.918888104074138e-06
1.7265830623935592 8.920151332338162e-06
1.7304893589148116 8.926995258427603e-06
1.734395655436064 8.9359318298399e-06
1.7383019519573164 8.94348235259772e-06
1.7422082484785688 8.946344109531448e-06
1.7461145449998212 8.941537890913093e-06
1.7500208415210736 8.9265278095674e-06
1.753927138042326 8.89930730491669e-06
1.7578334345635784 8.85844814567804e-06
1.7617397310848308 8.803112240421129e-06
1.7656460276060832 8.733028887101862e-06
1.7695523241273357 8.648442498532217e-06
1.7734586206485878 8.550037646601556e-06
1.7773649171698402 8.438849358614162e-06
1.7812712136910926 8.316166933699563e-06
1.785177510212345 8.183439158029743e-06
1.7890838067335975 8.042187780444833e-06
1.7929901032548499 7.893934610215997e-06
1.7968963997761023 7.740145792350764e-06
1.8008026962973547 7.582194890984245e-06
1.804708992818607 7.421344548669573e-06
1.8086152893398595 7.25874484588878e-06
1.812521585861112 7.0954451819637085e-06
1.8164278823823643 6.932415613266561e-06
1.8203341789036167 6.770573148598703e-06
1.8242404754248691 6.610808502467128e-06
1.8281467719461215 6.454009195163467e-06
1.832053068467374 6.301075586860741e-06
1.8359593649886263 6.152927347901968e-06
1.8398656615098787 6.010498900929797e-06
1.8437719580311311 5.8747234302281055e-06
1.8476782545523835 5.7465060615180655e-06
1.851584551073636 5.626687712780616e-06
1.8554908475948884 5.5160018658997045e-06
1.8593971441161408 5.415027092006782e-06
1.8633034406373932 5.3241385773419845e-06
1.8672097371586454 5.243462146931552e-06
1.8711160336798978 5.1728343778586215e-06
1.8750223302011502 5.111772335393274e-06
1.8789286267224026 5.059456248205387e-06
1.882834923243655 5.014728048200089e-06
1.8867412197649074 4.9761081140476355e-06
1.8906475162861598 4.941831752235155e-06
1.8945538128074122 4.909905910538481e-06
1.8984601093286646 4.878185349834829e-06
1.902366405849917 4.844466033452003e-06
1.9062727023711694 4.806591897459384e-06
1.9101789988924218 4.7625695488004e-06
1.9140852954136742 4.710683946341504e-06
1.9179915919349266 4.649606925608944e-06
1.921897888456179 4.578489715203179e-06
1.9258041849774314 4.497030534860337e-06
1.9297104814986838 4.4055090990954425e-06
1.9336167780199363 4.30478145211062e-06
1.9375230745411887 4.1962310215915334e-06
1.941429371062441 4.081674995428476e-06
1.9453356675836935 3.963228888136837e-06
1.9492419641049459 3.8431361705707615e-06
1.9531482606261983 3.7235737127903924e-06
1.9570545571474505 3.6064471226392138e-06
1.9609608536687029 3.4931924438086527e-06
1.9648671501899553 3.3846017524805076e-06
1.9687734467112077 3.280689707789768e-06
1.97267974323246 3.1806159568908885e-06
1.9765860397537125 3.0826745285030343e-06
1.980492336274965 2.984356207223374e-06
1.9843986327962173 2.8824837713651805e-06
1.9883049293174697 2.7734134434106146e-06
1.9922112258387221 2.653289574374428e-06
1.9961175223599745 2.518334112615091e-06
2.000023818881227 2.3651483939878955e-06
2.003930115402479 2.191002711840894e-06
2.0078364119237317 1.9940892776100357e-06
2.011742708444984 1.7737166358577807e-06
2.0156490049662366 1.5304281784827602e-06
2.0195553014874887 1.266033705228319e-06
2.0234615980087414 9.835504000043e-07
2.0273678945299936 6.870574006939551e-07
2.031274191051246 3.8147554741730237e-07
2.0351804875724984 7.229015033292225e-08
2.039086784093751 -2.3476090465698746e-07
2.042993080615003 -5.340091271937004e-07
2.046899377136256 -8.201630145700798e-07
2.050805673657508 -1.0885792503476062e-06
2.0547119701787606 -1.335479910616068e-06
2.058618266700013 -1.5581039149695325e-06
2.0625245632212654 -1.7547875181201115e-06
2.0664308597425176 -1.924975164859537e-06
2.0703371562637702 -2.069167807158143e-06
2.0742434527850224 -2.188820213512663e-06
2.078149749306275 -2.286201488950484e-06
2.0820560458275272 -2.3642338116855433e-06
2.08596234234878 -2.42632337459293e-06
2.089868638870032 -2.4761950232342914e-06
2.0937749353912842 -2.517738612954924e-06
2.097681231912537 -2.554871274432997e-06
2.101587528433789 -2.591416202612034e-06
2.1054938249550417 -2.6309958148139764e-06
2.109400121476294 -2.676935552697781e-06
2.1133064179975465 -2.7321744133975063e-06
2.1172127145187987 -2.7991794383319725e-06
2.1211190110400513 -2.879863591463771e-06
2.1250253075613035 -2.975509269855794e-06
2.128931604082556 -3.0867025458719724e-06
2.1328379006038083 -3.2132855569320034e-06
2.136744197125061 -3.354335718452929e-06
2.140650493646313 -3.50818027271989e-06
2.1445567901675657 -3.6724529479180326e-06
2.148463086688818 -3.844196278487203e-06
2.1523693832100705 -4.020008761177962e-06
2.1562756797313227 -4.196231021591515e-06
2.1601819762525754 -4.3691602041320275e-06
2.1640882727738275 -4.535277573101541e-06
2.16799456929508 -4.691471461762923e-06
2.1719008658163323 -4.835236712188326e-06
2.175807162337585 -4.9648328648484976e-06
2.179713458858837 -5.079386563196593e-06
2.1836197553800893 -5.17892863524101e-06
2.187526051901342 -5.2643625543603e-06
2.191432348422594 -5.3373677390221735e-06
2.195338644943847 -5.400247613944022e-06
2.199244941465099 -5.455737734242498e-06
2.2031512379863516 -5.5067929087605564e-06
2.207057534507604 -5.55637370756659e-06
2.2109638310288564 -5.60725184047898e-06
2.2148701275501086 -5.6618507909817505e-06
2.218776424071361 -5.722133211261203e-06
2.2226827205926134 -5.789540585546555e-06
2.226589017113866 -5.8649843456049256e-06
2.230495313635118 -5.94888179949412e-06
2.234401610156371 -6.041225655233916e-06
2.238307906677623 -6.141673143526594e-06
2.2422142031988757 -6.249640066881265e-06
2.246120499720128 -6.364386526401839e-06
2.2500267962413805 -6.485084306095951e-06
2.2539330927626327 -6.610860380785853e-06
2.2578393892838853 -6.740816039803267e-06
2.2617456858051375 -6.874025900823994e-06
2.26565198232639 -7.009524890553822e-06
2.2695582788476423 -7.146293510636473e-06
2.2734645753688945 -7.283252047026219e-06
2.277370871890147 -7.419272768146728e-06
2.2812771684113993 -7.553215838864703e-06
2.285183464932652 -7.683990164501016e-06
2.289089761453904 -7.810635372537411e-06
2.2929960579751567 -7.9324164282108e-06
2.296902354496409 -8.048918725230981e-06
2.3008086510176615 -8.16012951559895e-06
2.3047149475389137 -8.266491630082027e-06
2.3086212440601663 -8.368917685355786e-06
2.3125275405814185 -8.468757152666477e-06
2.316433837102671 -8.567714264739215e-06
2.3203401336239233 -8.667721029634812e-06
2.324246430145176 -8.770775747802703e-06
2.328152726666428 -8.878762534191806e-06
2.3320590231876808 -8.993270691217927e-06
2.335965319708933 -9.1154338444082e-06
2.3398716162301856 -9.245807323673303e-06
2.3437779127514378 -9.384298466468332e-06
2.3476842092726904 -9.530158774463693e-06
2.3515905057939426 -9.682039879221083e-06
2.355496802315195 -9.838107944457024e-06
2.3594030988364474 -9.99620438777099e-06
2.3633093953577 -1.0154035507499913e-05
2.367215691878952 -1.0309370427430855e-05
2.3711219884002044 -1.046022612148225e-05
2.375028284921457 -1.0605020218204014e-05
2.378934581442709 -1.074267653734612e-05
2.382840877963962 -1.0872674302900602e-05
2.386747174485214 -1.0995038912290003e-05
2.3906534710064666 -1.111027911051469e-05
2.394559767527719 -1.1219281522861796e-05
2.3984660640489714 -1.1323177973970939e-05
2.4023723605702236 -1.1423203331861765e-05
2.4062786570914763 -1.1520561532005813e-05
2.4101849536127284 -1.161631505546788e-05
2.414091250133981 -1.171130886164965e-05
2.4179975466552333 -1.180613426191742e-05
2.421903843176486 -1.190113226887908e-05
2.425810139697738 -1.199643040834709e-05
2.4297164362189907 -1.2092002598236503e-05
2.433622732740243 -1.218773905771508e-05
2.4375290292614955 -1.228351262684064e-05
2.4414353257827477 -1.2379229367907964e-05
2.4453416223040003 -1.2474854605152813e-05
2.4492479188252525 -1.257041010927252e-05
2.453154215346505 -1.2665943246830811e-05
2.4570605118677573 -1.276147382342528e-05
2.4609668083890095 -1.2856928327288144e-05
2.464873104910262 -1.2952073745450661e-05
2.4687794014315143 -1.3046463721675512e-05
2.472685697952767 -1.3139408470494732e-05
2.476591994474019 -1.3229976751840227e-05
2.4804982909952717 -1.3317033791714022e-05
2.484404587516524 -1.3399313934587388e-05
2.4883108840377766 -1.3475521753112708e-05
2.4922171805590287 -1.3544451030446196e-05
2.4961234770802814 -1.3605108071073725e-05
2.5000297736015336 -1.3656824597543318e-05
2.503936070122786 -1.3699346218280113e-05
2.5078423666440384 -1.373288500760167e-05
2.511748663165291 -1.3758128779963338e-05
2.515654959686543 -1.3776204629637404e-05
2.519561256207796 -1.3788599591421366e-05
2.523467552729048 -1.3797046179261006e-05
2.5273738492503006 -1.3803384466249898e-05
2.531280145771553 -1.3809414816510247e-05
2.5351864422928054 -1.3816756106258995e-05
2.5390927388140576 -1.3826723248760614e-05
2.5429990353353102 -1.3840235262961564e-05
2.5469053318565624 -1.3857761385766888e-05
2.5508116283778146 -1.387930834029215e-05
2.5547179248990672 -1.3904447408443301e-05
2.5586242214203194 -1.3932375962355011e-05
2.562530517941572 -1.396200503547721e-05
2.5664368144628242 -1.3992062659480366e-05
2.570343110984077 -1.4021202175632281e-05
2.574249407505329 -1.404810548280864e-05
2.5781557040265817 -1.4071572981829162e-05
2.582062000547834 -1.4090594473770304e-05
2.5859682970690865 -1.4104398066039857e-05
2.5898745935903387 -1.4112476835509232e-05
2.5937808901115913 -1.4114595254444195e-05
2.5976871866328435 -1.411077896769816e-05
2.601593483154096 -1.410129231218971e-05
2.6054997796753483 -1.4086608016605077e-05
2.609406076196601 -1.4067372948331652e-05
2.613312372717853 -1.4044372802753445e-05
2.6172186692391057 -1.4018497509232247e-05
2.621124965760358 -1.3990708099334732e-05
2.6250312622816105 -1.3962005035477174e-05
2.6289375588028627 -1.3933397641138806e-05
2.6328438553241154 -1.3905874323205418e-05
2.6367501518453675 -1.3880373660648817e-05
2.6406564483666197 -1.385775701148894e-05
2.6445627448878724 -1.3838783885417327e-05
2.6484690414091245 -1.382409176683902e-05
2.652375337930377 -1.3814182212806538e-05
