t Pleth
0.2148463086688818 0.0001680781261921111
0.2187526051901342 0.00016243228809033341
0.22265890171138658 0.00015709163042648968
0.226565198232639 0.0001522087434195468
0.2304714947538914 0.00014793621728847182
0.23437779127514377 0.00014427405203326467
0.23828408779639618 0.00014122224765392537
0.24219038431764858 0.00013893339436942093
0.24609668083890096 0.00013725490196078434
0.25000297736015337 0.00013633936064698252
0.2539092738814058 0.0001360341802090486
0.2578155704026582 0.00013618677042801555
0.26172186692391053 0.00013664454108491648
0.26562816344516293 0.00013756008239871825
0.26953445996641534 0.00013878080415045396
0.27344075648766775 0.00014015411612115664
0.27734705300892015 0.00014183260852979323
0.28125334953017256 0.00014366369115739681
0.2851596460514249 0.00014564736400396735
0.2890659425726773 0.00014763103685053788
0.2929722390939297 0.0001496147096971084
0.2968785356151821 0.00015144579232471197
0.30078483213643453 0.0001531242847333486
0.30469112865768694 0.00015465018692301823
0.3085974251789393 0.0001560234988937209
0.3125037217001917 0.00015724422064545662
0.3164100182214441 0.00015831235217822538
0.3203163147426965 0.00015938048371099412
0.3242226112639489 0.00016029602502479594
0.3281289077852013 0.0001612115663385977
0.33203520430645367 0.00016197451743343253
0.3359415008277061 0.00016243228809033341
0.3398477973489585 0.00016273746852826736
0.3437540938702109 0.00016258487830930038
0.3476603903914633 0.0001621271076523995
0.3515666869127157 0.0001612115663385977
0.35547298343396805 0.00015968566414892803
0.35937927995522045 0.00015770199130235753
0.36328557647647286 0.00015541313801785306
0.36719187299772527 0.00015281910429541467
0.37109816951897767 0.00014991989013504235
0.3750044660402301 0.00014686808575570308
0.37891076256148243 0.00014366369115739681
0.38281705908273483 0.0001403067063401236
0.38672335560398724 0.00013679713130388343
0.39062965212523965 0.0001329823758297093
0.39453594864649205 0.00012901503013656827
0.3984422451677444 0.00012474250400549324
0.4023485416889968 0.00012031738765545128
0.4062548382102492 0.0001155870908674754
0.4101611347315016 0.0001108567940794995
0.414067431252754 0.00010597390707255664
0.41797372777400643 0.00010124361028458076
0.4218800242952588 9.651331349660487e-05
0.4257863208165112 9.193560692759596e-05
0.4296926173377636 8.751049057755397e-05
0.433598913859016 8.308537422751201e-05
0.4375052103802684 7.881284809643702e-05
0.4414115069015208 7.454032196536202e-05
0.44531780342277316 7.011520561532006e-05
0.44922409994402557 6.56900892652781e-05
0.453130396465278 6.111238269626917e-05
0.4570366929865304 5.653467612726024e-05
0.4609429895077828 5.180437933928436e-05
0.4648492860290352 4.7074082551308464e-05
0.46875558255028754 4.2496375982299535e-05
0.47266187907153995 3.8071259632257576e-05
0.47656817559279235 3.3798733501182574e-05
0.48047447211404476 2.9678797589074538e-05
0.48438076863529717 2.571145189593347e-05
0.48828706515654957 2.17441062027924e-05
0.4921933616778019 1.7929350728618295e-05
0.4960996581990543 1.4114595254444191e-05
0.5000059547203067 1.014724956130312e-05
0.5039122512415591 6.179903868162052e-06
0.5078185477628115 2.2125581750209816e-06
0.511724844284064 -1.7547875181200885e-06
0.5156311408053164 -5.569542992294193e-06
0.5195374373265688 -9.231708247501335e-06
0.5234437338478211 -1.2741283283741512e-05
0.5273500303690735 -1.6098268101014724e-05
0.5312563268903259 -1.9302662699320976e-05
0.5351626234115783 -2.250705729762722e-05
0.5390689199328307 -2.571145189593347e-05
0.5429752164540831 -2.891584649423972e-05
0.5468815129753355 -3.2272831311512926e-05
0.5507878094965879 -3.562981612878614e-05
0.5546941060178403 -3.8986800946059357e-05
0.5586004025390927 -4.234378576333257e-05
0.5625066990603451 -4.570077058060578e-05
0.5664129955815975 -4.890516517891203e-05
0.5703192921028498 -5.2109559777218284e-05
0.5742255886241022 -5.5161364156557565e-05
0.5781318851453546 -5.8213168535896854e-05
0.582038181666607 -6.111238269626917e-05
0.5859444781878594 -6.401159685664148e-05
0.5898507747091118 -6.691081101701381e-05
0.5937570712303643 -6.981002517738613e-05
0.5976633677516167 -7.270923933775846e-05
0.6015696642728691 -7.576104371709773e-05
0.6054759607941215 -7.881284809643702e-05
0.6093822573153739 -8.18646524757763e-05
0.6132885538366263 -8.49164568551156e-05
0.6171948503578786 -8.78156710154879e-05
0.621101146879131 -9.071488517586022e-05
0.6250074434003834 -9.346150911726559e-05
0.6289137399216358 -9.605554283970399e-05
0.6328200364428882 -9.84969863431754e-05
0.6367263329641406 -0.00010093842984664683
0.640632629485393 -0.00010322728313115129
0.6445389260066454 -0.00010551613641565576
0.6484452225278978 -0.00010795757991912719
0.6523515190491502 -0.00011055161364156557
0.6562578155704026 -0.00011314564736400397
0.6601641120916549 -0.00011589227130540933
0.6640704086129073 -0.00011879148546578164
0.6679767051341597 -0.00012184328984512093
0.6718830016554121 -0.00012489509422446021
0.6757892981766646 -0.00012794689860379948
0.679695594697917 -0.00013099870298313878
0.6836018912191694 -0.0001338979171435111
0.6875081877404218 -0.00013664454108491646
0.6914144842616742 -0.00013923857480735487
0.6953207807829266 -0.00014168001831082628
0.699227077304179 -0.0001441214618142977
0.7031333738254314 -0.00014656290531776914
0.7070396703466837 -0.00014915693904020752
0.7109459668679361 -0.0001517509727626459
0.7148522633891885 -0.0001544975967040513
0.7187585599104409 -0.0001573968108644236
0.7226648564316933 -0.00016029602502479594
0.7265711529529457 -0.00016319523918516824
0.7304774494741981 -0.0001659418631265736
0.7343837459954505 -0.000168535896849012
0.7382900425167029 -0.00017097734035248342
0.7421963390379553 -0.00017341878385595483
0.7461026355592077 -0.00017570763714045928
0.7500089320804602 -0.00017799649042496378
0.7539152286017125 -0.00018028534370946822
0.7578215251229649 -0.0001825741969939727
0.7617278216442173 -0.00018486305027847716
0.7656341181654697 -0.0001871519035629816
0.7695404146867221 -0.00018944075684748608
0.7734467112079745 -0.00019172961013199055
0.7773530077292269 -0.00019401846341649502
0.7812593042504793 -0.00019630731670099947
0.7851656007717317 -0.00019844357976653697
0.7890718972929841 -0.00020057984283207447
0.7929781938142365 -0.00020271610589761197
0.7968844903354888 -0.0002046997787441825
0.8007907868567412 -0.00020668345159075303
0.8046970833779936 -0.0002086671244373236
0.808603379899246 -0.00021049820706492715
0.8125096764204984 -0.00021217669947356374
0.8164159729417508 -0.00021385519188220033
0.8203222694630032 -0.00021553368429083698
0.8242285659842556 -0.00021721217669947357
0.828134862505508 -0.00021889066910811019
0.8320411590267605 -0.00022056916151674678
0.8359474555480129 -0.00022209506370641642
0.8398537520692653 -0.00022362096589608607
0.8437600485905176 -0.00022514686808575572
0.84766634511177 -0.00022667277027542534
0.8515726416330224 -0.00022804608224612802
0.8554789381542748 -0.0002294193942168307
0.8593852346755272 -0.00023094529640650037
0.8632915311967796 -0.00023247119859617
0.867197827718032 -0.00023399710078583964
0.8711041242392844 -0.00023552300297550926
0.8750104207605368 -0.00023720149538414588
0.8789167172817892 -0.0002388799877927825
0.8828230138030416 -0.0002405584802014191
0.8867293103242939 -0.0002422369726100557
0.8906356068455463 -0.00024376287479972535
0.8945419033667987 -0.000245288776989395
0.8984481998880511 -0.0002466620889600977
0.9023544964093035 -0.00024803540093080035
0.906260792930556 -0.00024940871290150303
0.9101670894518084 -0.0002507820248722057
0.9140733859730608 -0.0002521553368429084
0.9179796824943132 -0.00025352864881361106
0.9218859790155656 -0.00025490196078431374
0.925792275536818 -0.00025627527275501636
0.9296985720580704 -0.00025764858472571904
0.9336048685793227 -0.00025902189669642177
0.9375111651005751 -0.0002602426184481575
0.9414174616218275 -0.0002614633401998932
0.9453237581430799 -0.00026283665217059586
0.9492300546643323 -0.00026420996414129854
0.9531363511855847 -0.0002657358663309682
0.9570426477068371 -0.0002674143587396048
0.9609489442280895 -0.00026909285114824137
0.9648552407493419 -0.000270771343556878
0.9687615372705943 -0.0002724498359655146
0.9726678337918467 -0.0002741283283741512
0.9765741303130991 -0.00027580682078278784
0.9804804268343514 -0.0002771801327534905
0.9843867233556038 -0.00027824826428625926
0.9882930198768562 -0.0002790112153810941
0.9921993163981087 -0.000279163805600061
0.9961056129193611 -0.0002784008545052262
1.0000119094406135 -0.00027626459143968875
1.0039182059618659 -0.00027229724574654764
1.0078245024831183 -0.00026588845654993516
1.0117307990043707 -0.00025627527275501636
1.015637095525623 -0.00024269474326695659
1.0195433920468755 -0.00022453650720988787
1.023449688568128 -0.00020119020370794232
1.0273559850893803 -0.00017219806210421913
1.0312622816106327 -0.00013740749217975128
1.0351685781318851 -9.712367437247273e-05
1.0390748746531375 -5.195696955825132e-05
1.04298117117439 -2.975509269855802e-06
1.0468874676956421 4.844739452201114e-05
1.0507937642168945 0.00010032806897077898
1.054700060738147 0.00015098802166781108
1.0586063572593993 0.00019844357976653697
1.0625126537806517 0.00024101625085832
1.0664189503019041 0.00027748531319142446
1.0703252468231566 0.00030708781567101554
1.074231543344409 0.00032982375829709317
1.0781378398656614 0.00034599832150759136
1.0820441363869138 0.0003565270466163119
1.0859504329081662 0.0003624780651560235
1.0898567294294186 0.00036522468909742884
1.093763025950671 0.00036568245975432975
1.0976693224719234 0.0003650720988784619
1.1015756189931758 0.00036385137712672617
1.1054819155144282 0.0003624780651560235
1.1093882120356806 0.0003612573434042878
1.113294508556933 0.00036018921187151904
1.1172008050781854 0.0003591210803387503
1.1211071015994378 0.0003579003585870146
1.1250133981206902 0.0003565270466163119
1.1289196946419426 0.0003548485542076753
1.132825991163195 0.00035271229114213783
1.1367322876844472 0.0003501182574196994
1.1406385842056996 0.0003470664530403601
1.144544880726952 0.00034355687800411994
1.1484511772482044 0.0003394369420920119
1.1523574737694569 0.00033485923552300297
1.1562637702907093 0.0003296711680781262
1.1601700668119617 0.0003240253299763485
1.164076363333214 0.00031792172121766993
1.1679826598544665 0.00031151293202105745
1.1718889563757189 0.00030479896238651104
1.1757952528969713 0.00029793240253299765
1.1797015494182237 0.00029106584267948426
1.183607845939476 0.0002843518730449378
1.1875141424607285 0.0002777904936293584
1.191420438981981 0.0002715342946517128
1.1953267355032333 0.00026543068589303425
1.1992330320244857 0.00025963225757228965
1.2031393285457381 0.0002541390096894789
1.2070456250669905 0.00024879835202563515
1.210951921588243 0.00024361028458075838
1.2148582181094953 0.00023857480735484858
1.2187645146307478 0.0002336919203479057
1.2226708111520002 0.0002289616235599298
1.2265771076732526 0.00022453650720988787
1.2304834041945047 0.00022026398107881284
1.2343897007157572 0.0002162966353856718
1.2382959972370096 0.00021248187991149768
1.242202293758262 0.0002089723048752575
1.2461085902795144 0.00020561532005798427
1.2500148868007668 0.0002022583352407111
1.2539211833220192 0.00019905394064240482
1.2578274798432716 0.00019584954604409858
1.261733776364524 0.00019264515144579235
1.2656400728857764 0.00018944075684748608
1.2695463694070288 0.00018623636224917984
1.2734526659282812 0.00018303196765087358
1.2773589624495336 0.00017967498283360037
1.281265258970786 0.00017616540779736022
1.2851715554920384 0.0001723506523231861
1.2890778520132908 0.0001680781261921111
1.2929841485345432 0.0001633478294041352
1.2968904450557956 0.0001581597619592584
1.300796741577048 0.00015251392385748076
1.3047030380983005 0.00014656290531776914
1.3086093346195529 0.00014045929655909058
1.3125156311408053 0.00013435568780041199
1.3164219276620577 0.0001284046692607004
1.3203282241833099 0.0001227588311589227
1.3242345207045623 0.00011757076371404593
1.3281408172258147 0.00011284046692607004
1.332047113747067 0.00010872053101396201
1.3359534102683195 0.00010536354619668879
1.339859706789572 0.0001027695124742504
1.3437660033108243 0.0001010910200656138
1.3476722998320767 0.00010017547875181202
1.351578596353329 0.00010002288853284505
1.3554848928745815 0.0001006332494087129
1.359391189395834 0.00010185397116044861
1.3632974859170863 0.00010353246356908523
1.3672037824383387 0.00010566872663462272
1.3711100789595911 0.00010811017013809416
1.3750163754808435 0.00011070420386053254
1.378922672002096 0.0001134508278019379
1.3828289685233484 0.00011635004196231022
1.3867352650446008 0.00011924925612268255
1.3906415615658532 0.00012214847028305486
1.3945478580871056 0.00012504768444342718
1.398454154608358 0.0001277943083848325
1.4023604511296104 0.00013038834210727092
1.4062667476508628 0.00013282978561074237
1.410173044172115 0.00013496604867627984
1.4140793406933674 0.00013679713130388343
1.4179856372146198 0.00013847562371252005
1.4218919337358722 0.00013984893568322272
1.4257982302571246 0.00014091706721599146
1.429704526778377 0.00014168001831082628
1.4336108232996294 0.00014213778896772717
1.4375171198208818 0.0001424429694056611
1.4414234163421342 0.0001424429694056611
1.4453297128633866 0.00014213778896772717
1.449236009384639 0.00014137483787289234
1.4531423059058914 0.0001403067063401236
1.4570486024271438 0.00013878080415045396
1.4609548989483963 0.00013679713130388343
1.4648611954696487 0.00013450827801937896
1.468767491990901 0.0001317616540779736
1.4726737885121535 0.0001287098496986343
1.4765800850334059 0.0001253528648813611
1.4804863815546583 0.00012169069962615396
1.4843926780759107 0.00011787594415197986
1.488298974597163 0.0001139085984588388
1.4922052711184155 0.00010978866254673075
1.496111567639668 0.00010566872663462272
1.5000178641609203 0.00010139620050354773
1.5039241606821725 9.712367437247273e-05
1.507830457203425 9.269855802243077e-05
1.5117367537246773 8.827344167238881e-05
1.5156430502459297 8.384832532234683e-05
1.5195493467671821 7.92706187533379e-05
1.5234556432884345 7.454032196536202e-05
1.527361939809687 6.981002517738613e-05
1.5312682363309393 6.507972838941025e-05
1.5351745328521917 6.0196841382467385e-05
1.5390808293734441 5.531395437552453e-05
1.5429871258946966 5.043106736858167e-05
1.546893422415949 4.570077058060578e-05
1.5507997189372014 4.0970473792629894e-05
1.5547060154584538 3.639276722362097e-05
1.5586123119797062 3.1967650873579e-05
1.5625186085009586 2.7695124742504004e-05
1.566424905022211 2.3727779049362935e-05
1.5703312015434634 1.991302357518883e-05
1.5742374980647158 1.6098268101014727e-05
1.5781437945859682 1.228351262684062e-05
1.5820500911072206 8.468757152666515e-06
1.585956387628473 4.654001678492408e-06
1.5898626841497254 6.866559853513392e-07
1.5937689806709776 -3.2806897077897306e-06
1.59767527719223 -7.095445181963836e-06
1.6015815737134824 -1.0910200656137941e-05
1.6054878702347348 -1.4572365911345083e-05
1.6093941667559872 -1.8081940947585258e-05
1.6133004632772396 -2.1438925764858474e-05
1.617206759798492 -2.4643320363164722e-05
1.6211130563197444 -2.7695124742504004e-05
1.6250193528409969 -3.074692912184329e-05
1.6289256493622493 -3.3798733501182574e-05
1.6328319458835017 -3.685053788052186e-05
1.636738242404754 -3.9902342259861144e-05
1.6406445389260065 -4.2954146639200425e-05
1.6445508354472589 -4.6005951018539714e-05
1.6484571319685113 -4.9057755397878995e-05
1.6523634284897637 -5.195696955825132e-05
1.656269725011016 -5.485618371862364e-05
1.6601760215322685 -5.760280766002899e-05
1.664082318053521 -6.0196841382467385e-05
1.6679886145747733 -6.279087510490578e-05
1.6718949110960257 -6.538490882734417e-05
1.6758012076172781 -6.797894254978256e-05
1.6797075041385305 -7.057297627222096e-05
1.6836138006597827 -7.316700999465934e-05
1.6875200971810351 -7.59136339360647e-05
1.6914263937022875 -7.866025787747005e-05
1.69533269022354 -8.155947203784238e-05
1.6992389867447923 -8.461127641718166e-05
1.7031452832660448 -8.766308079652094e-05
1.7070515797872972 -9.071488517586022e-05
1.7109578763085496 -9.376668955519952e-05
1.714864172829802 -9.68184939345388e-05
1.7187704693510544 -9.971770809491112e-05
1.7226767658723068 -0.00010246433203631646
1.7265830623935592 -0.00010505836575875486
1.7304893589148116 -0.0001074998092622263
1.734395655436064 -0.00010978866254673075
1.7383019519573164 -0.00011207751583123522
1.7422082484785688 -0.00011436636911573968
1.7461145449998212 -0.0001168078126192111
1.7500208415210736 -0.0001194018463416495
1.753927138042326 -0.00012214847028305486
1.7578334345635784 -0.00012504768444342718
1.7617397310848308 -0.00012794689860379948
1.7656460276060832 -0.00013099870298313878
1.7695523241273357 -0.00013405050736247807
1.7734586206485878 -0.0001369497215228504
1.7773649171698402 -0.00013984893568322272
1.7812712136910926 -0.00014259555962462805
1.785177510212345 -0.00014518959334706646
1.7890838067335975 -0.00014778362706950485
1.7929901032548499 -0.00015037766079194323
1.7968963997761023 -0.00015297169451438164
1.8008026962973547 -0.00015556572823682003
1.804708992818607 -0.00015831235217822538
1.8086152893398595 -0.00016105897611963074
1.812521585861112 -0.00016395819028000306
1.8164278823823643 -0.00016685740444037536
1.8203341789036167 -0.0001697566186007477
1.8242404754248691 -0.00017250324254215304
1.8281467719461215 -0.00017509727626459142
1.832053068467374 -0.00017769130998702984
1.8359593649886263 -0.00018028534370946822
1.8398656615098787 -0.0001828793774319066
1.8437719580311311 -0.00018547341115434502
1.8476782545523835 -0.0001880674448767834
1.851584551073636 -0.0001906614785992218
1.8554908475948884 -0.0001932555123216602
1.8593971441161408 -0.00019584954604409858
1.8633034406373932 -0.00019844357976653697
1.8672097371586454 -0.0002008850232700084
1.8711160336798978 -0.00020317387655451285
1.8750223302011502 -0.00020546272983901733
1.8789286267224026 -0.00020759899290455483
1.882834923243655 -0.00020973525597009233
1.8867412197649074 -0.00021187151903562983
1.8906475162861598 -0.0002140077821011673
1.8945538128074122 -0.00021614404516670483
1.8984601093286646 -0.00021828030823224233
1.902366405849917 -0.0002204165712977798
1.9062727023711694 -0.00022240024414435034
1.9101789988924218 -0.0002243839169909209
1.9140852954136742 -0.00022621499961852446
1.9179915919349266 -0.00022789349202716105
1.921897888456179 -0.00022957198443579767
1.9258041849774314 -0.00023125047684443428
1.9297104814986838 -0.00023308155947203784
1.9336167780199363 -0.00023506523231860837
1.9375230745411887 -0.00023720149538414588
1.941429371062441 -0.00023933775844968338
1.9453356675836935 -0.00024147402151522088
1.9492419641049459 -0.00024361028458075838
1.9531482606261983 -0.0002455939574273289
1.9570545571474505 -0.00024742504005493247
1.9609608536687029 -0.0002491035324635691
1.9648671501899553 -0.00025047684443427177
1.9687734467112077 -0.0002516975661860075
1.97267974323246 -0.0002527656977187762
1.9765860397537125 -0.00025383382925154495
1.980492336274965 -0.00025490196078431374
1.9843986327962173 -0.0002559700923170825
1.9883049293174697 -0.0002571908140688182
1.9922112258387221 -0.00025841153582055395
1.9961175223599745 -0.00025963225757228965
2.000023818881227 -0.00026100556954299233
2.003930115402479 -0.000262378881513695
2.0078364119237317 -0.0002635996032654307
2.011742708444984 -0.0002648203250171664
2.0156490049662366 -0.00026588845654993516
2.0195553014874887 -0.0002668039978637369
2.0234615980087414 -0.0002675669489585718
2.0273678945299936 -0.0002681773098344396
2.031274191051246 -0.0002687876707103075
2.0351804875724984 -0.0002695506218051423
2.039086784093751 -0.0002703135728999771
2.042993080615003 -0.0002712291142137789
2.046899377136256 -0.00027214465552758066
2.050805673657508 -0.0002732127870603494
2.0547119701787606 -0.0002742809185931182
2.058618266700013 -0.00027534905012588693
2.0625245632212654 -0.0002764171816586557
2.0664308597425176 -0.00027748531319142446
2.0703371562637702 -0.0002785534447241932
2.0742434527850224 -0.00027946898603799496
2.078149749306275 -0.0002803845273517968
2.0820560458275272 -0.0002814526588845655
2.08596234234878 -0.00028252079041733426
2.089868638870032 -0.000283588921950103
2.0937749353912842 -0.00028465705348287173
2.097681231912537 -0.00028572518501564047
2.101587528433789 -0.00028679331654840926
2.1054938249550417 -0.000287861448081178
2.109400121476294 -0.00028892957961394673
2.1133064179975465 -0.0002901503013656825
2.1172127145187987 -0.0002913710231174182
2.1211190110400513 -0.0002927443350881209
2.1250253075613035 -0.00029427023727779053
2.128931604082556 -0.0002957961394674601
2.1328379006038083 -0.00029732204165712977
2.136744197125061 -0.0002988479438467994
2.140650493646313 -0.00030037384603646906
2.1445567901675657 -0.00030174715800717174
2.148463086688818 -0.00030296787975890745
2.1523693832100705 -0.00030418860151064316
2.1562756797313227 -0.0003054093232623789
2.1601819762525754 -0.0003066300450141146
2.1640882727738275 -0.00030769817654688336
2.16799456929508 -0.00030861371786068513
2.1719008658163323 -0.00030907148851758604
2.175807162337585 -0.0003087663080796521
2.179713458858837 -0.00030708781567101554
2.1836197553800893 -0.0003035782406347753
2.187526051901342 -0.00029747463187609674
2.191432348422594 -0.00028801403830014497
2.195338644943847 -0.0002742809185931182
2.199244941465099 -0.00025566491187914854
2.2031512379863516 -0.00023140306706340125
2.207057534507604 -0.00020103761348897538
2.2109638310288564 -0.00016426337071793698
2.2148701275501086 -0.00012123292896925308
2.218776424071361 -7.255664911879149e-05
2.2226827205926134 -1.945525291828794e-05
2.226589017113866 3.639276722362097e-05
2.230495313635118 9.300373846036469e-05
2.234401610156371 0.00014824139772640573
2.238307906677623 0.00019981689173723965
2.2422142031988757 0.0002458991378652628
2.246120499720128 0.00028496223392080567
2.2500267962413805 0.0003160906385900664
2.2539330927626327 0.0003394369420920119
2.2578393892838853 0.0003553063248645762
2.2617456858051375 0.0003649195086594949
2.26565198232639 0.00036964980544747087
2.2695582788476423 0.0003708705271992066
2.2734645753688945 0.00036995498588540476
2.277370871890147 0.0003681239032578012
2.2812771684113993 0.00036598764019226364
2.285183464932652 0.00036400396734569314
2.289089761453904 0.0003623254749370565
2.2929960579751567 0.00036079957274738687
2.296902354496409 0.0003592736705577173
2.3008086510176615 0.00035774776836804763
2.3047149475389137 0.00035591668574044404
2.3086212440601663 0.00035378042267490657
2.3125275405814185 0.0003513389791714351
2.316433837102671 0.00034859235523002974
2.3203401336239233 0.00034538796063172353
2.324246430145176 0.0003418783855954833
2.328152726666428 0.00033806363012130924
2.3320590231876808 0.0003339436942092012
2.335965319708933 0.00032951857785915923
2.3398716162301856 0.00032478828107118337
2.3437779127514378 0.00031960021362630655
2.3476842092726904 0.00031410696574349584
2.3515905057939426 0.0003084611276417182
2.355496802315195 0.0003026626993209735
2.3594030988364474 0.00029671168078126194
2.3633093953577 0.0002907606622415503
2.367215691878952 0.00028496223392080567
2.3711219884002044 0.000279316395819028
2.375028284921457 0.0002739757381551843
2.378934581442709 0.0002687876707103075
2.382840877963962 0.0002637521934843977
2.386747174485214 0.00025902189669642177
2.3906534710064666 0.00025444419012741283
2.394559767527719 0.00025001907377737086
2.3984660640489714 0.0002455939574273289
2.4023723605702236 0.0002413214312962539
2.4062786570914763 0.00023735408560311285
2.4101849536127284 0.0002336919203479057
2.414091250133981 0.0002303349355306325
2.4179975466552333 0.00022713054093232625
2.421903843176486 0.00022407873655298696
2.425810139697738 0.0002213321126115816
2.4297164362189907 0.00021873807888914322
2.433622732740243 0.00021614404516670483
2.4375290292614955 0.0002137026016632334
2.4414353257827477 0.00021141374837872892
2.4453416223040003 0.00020927748531319144
2.4492479188252525 0.00020714122224765394
2.453154215346505 0.00020515754940108338
2.4570605118677573 0.00020317387655451285
2.4609668083890095 0.00020119020370794232
2.464873104910262 0.00019905394064240482
2.4687794014315143 0.00019676508735790035
2.472685697952767 0.00019432364385442894
2.476591994474019 0.00019157701991302358
2.4804982909952717 0.00018852521553368429
2.484404587516524 0.00018516823071641108
2.4883108840377766 0.00018135347524223696
2.4922171805590287 0.00017708094911116198
2.4961234770802814 0.00017250324254215304
2.5000297736015336 0.00016762035553521018
2.503936070122786 0.00016258487830930038
2.5078423666440384 0.0001573968108644236
2.511748663165291 0.0001523613336385138
2.515654959686543 0.00014763103685053788
2.519561256207796 0.00014335851071946287
2.523467552729048 0.00013969634546425575
2.5273738492503006 0.00013664454108491648
2.531280145771553 0.00013420309758144502
2.5351864422928054 0.00013237201495384145
2.5390927388140576 0.00013099870298313878
2.5429990353353102 0.000130083161669337
2.5469053318565624 0.00012947280079346916
2.5508116283778146 0.00012916762035553522
2.5547179248990672 0.00012916762035553522
2.5586242214203194 0.0001293202105745022
2.562530517941572 0.00012977798123140307
2.5664368144628242 0.00013038834210727092
2.570343110984077 0.00013115129320210575
2.574249407505329 0.00013206683451590754
2.5781557040265817 0.0001329823758297093
2.582062000547834 0.0001338979171435111
2.5859682970690865 0.00013481345845731287
2.5898745935903387 0.0001355764095521477
2.5937808901115913 0.00013618677042801555
2.5976871866328435 0.00013664454108491648
2.601593483154096 0.0001369497215228504
2.6054997796753483 0.00013710231174181737
2.609406076196601 0.00013725490196078434
2.613312372717853 0.00013725490196078434
2.6172186692391057 0.00013710231174181737
2.621124965760358 0.00013679713130388343
2.6250312622816105 0.0001364919508659495
2.6289375588028627 0.0001360341802090486
2.6328438553241154 0.00013542381933318075
2.6367501518453675 0.00013466086823834593
2.6406564483666197 0.00013359273670557716
2.6445627448878724 0.00013237201495384145
2.6484690414091245 0.00013084611276417183
2.652375337930377 0.00012901503013656827
2.6562816344516293 0.00012687876707103075
2.660187930972882 0.00012443732356755933
2.664094227494134 0.00012184328984512093
2.668000524015387 0.00011909666590371558
2.671906820536639 0.00011619745174334325
2.6758131170578916 0.00011314564736400397
2.679719413579144 0.00010994125276569772
2.6836257101003964 0.00010658426794842451
2.6875320066216486 0.00010322728313115129
2.6914383031429012 9.971770809491112e-05
2.6953445996641534 9.605554283970399e-05
2.699250896185406 9.224078736552988e-05
2.703157192706658 8.827344167238881e-05
2.707063489227911 8.430609597924773e-05
2.710969785749163 8.033875028610667e-05
2.7148760822704157 7.63714045929656e-05
2.718782378791668 7.240405889982453e-05
2.7226886753129205 6.843671320668346e-05
2.7265949718341727 6.44693675135424e-05
2.730501268355425 6.0654612039368275e-05
2.7344075648766775 5.683985656519417e-05
2.7383138613979296 5.28725108720531e-05
2.7422201579191823 4.890516517891203e-05
2.7461264544404345 4.4785229266804e-05
2.750032750961687 4.066529335469597e-05
2.7539390474829393 3.6545357442587935e-05
2.757845344004192 3.227283131151293e-05
2.761751640525444 2.8000305180437937e-05
2.7656579370466967 2.3727779049362935e-05
2.769564233567949 1.9302662699320976e-05
2.7734705300892015 1.4877546349279013e-05
2.7773768266104537 1.0605020218204014e-05
2.7812831231317063 6.485084306095979e-06
2.7851894196529585 2.5177386129549097e-06
2.789095716174211 -1.2970168612191955e-06
2.7930020126954633 -5.111772335393301e-06
2.796908309216716 -8.773937590600443e-06
2.800814605737968 -1.228351262684062e-05
2.8047209022592208 -1.5793087663080797e-05
